PosX,PosY,PosZ,DirX,DirY,DirZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ
-424.214,-22.939,-323.048,-0.103,-0.007,0.995,-432.964,-22.080,-323.077,-415.465,-23.797,-323.018
-424.731,-22.976,-318.069,0.046,-0.021,0.999,-433.468,-22.114,-318.535,-415.993,-23.838,-317.602
-424.500,-23.084,-313.018,-0.103,-0.004,0.995,-433.203,-22.221,-313.920,-415.797,-23.947,-312.116
-425.021,-23.104,-307.990,0.046,-0.018,0.999,-433.762,-22.260,-307.591,-416.280,-23.948,-308.389
-424.791,-23.193,-302.939,-0.004,-0.010,1.000,-433.494,-22.339,-303.841,-416.087,-24.048,-302.037
-424.813,-23.245,-297.934,-0.054,-0.005,0.999,-433.553,-22.405,-297.535,-416.072,-24.085,-298.332
-425.084,-23.268,-292.935,-0.004,-0.007,1.000,-433.834,-22.426,-292.973,-416.335,-24.111,-292.897
-425.106,-23.302,-287.929,0.046,-0.011,0.999,-433.843,-22.461,-288.404,-416.369,-24.144,-287.454
-424.878,-23.358,-282.928,-0.004,-0.004,1.000,-433.628,-22.521,-282.966,-416.128,-24.195,-282.890
-424.900,-23.376,-277.922,0.046,-0.008,0.999,-433.640,-22.545,-277.523,-416.159,-24.208,-278.321
-424.671,-23.415,-272.921,-0.004,-0.001,1.000,-433.421,-22.584,-272.958,-415.921,-24.247,-272.883
-424.693,-23.420,-267.914,0.046,-0.005,0.999,-433.434,-22.593,-267.515,-415.952,-24.247,-268.314
-424.464,-23.446,-262.913,0.095,-0.008,0.995,-433.214,-22.620,-262.951,-415.715,-24.272,-262.876
-423.987,-23.484,-257.930,0.046,-0.003,0.999,-432.727,-22.662,-257.531,-415.246,-24.307,-258.329
-423.758,-23.497,-252.929,0.095,-0.005,0.995,-432.468,-22.679,-252.094,-415.048,-24.316,-253.764
-423.280,-23.523,-247.945,0.046,0.000,0.999,-432.021,-22.706,-247.546,-414.539,-24.341,-248.345
-423.052,-23.525,-242.944,0.095,-0.003,0.995,-431.762,-22.710,-242.109,-414.342,-24.340,-243.780
-422.574,-23.541,-237.961,0.095,-0.003,0.995,-431.315,-22.728,-237.562,-413.833,-24.354,-238.360
-422.097,-23.555,-232.984,0.095,-0.001,0.995,-431.055,-22.722,-232.125,-413.138,-24.389,-233.843
-421.619,-23.562,-228.006,0.095,-0.001,0.995,-430.578,-22.730,-227.147,-412.660,-24.394,-228.866
-421.142,-23.568,-223.029,0.095,0.000,0.995,-430.101,-22.738,-222.170,-412.183,-24.398,-223.888
-420.665,-23.566,-218.052,0.145,-0.004,0.989,-429.623,-22.738,-217.193,-411.706,-24.394,-218.911
-419.938,-23.586,-213.099,0.095,0.002,0.995,-428.648,-22.783,-212.263,-411.228,-24.389,-213.934
-419.460,-23.576,-208.115,0.145,-0.002,0.989,-428.118,-22.776,-206.846,-410.803,-24.376,-209.384
-418.734,-23.587,-203.162,0.145,-0.001,0.989,-427.444,-22.789,-202.326,-410.024,-24.386,-203.997
-418.008,-23.592,-198.215,0.096,0.004,0.995,-426.913,-22.773,-196.909,-409.104,-24.412,-199.520
-417.530,-23.573,-193.231,0.194,-0.004,0.981,-426.188,-22.779,-191.962,-408.873,-24.368,-194.501
-416.555,-23.593,-188.302,0.145,0.001,0.989,-425.514,-22.779,-187.442,-407.596,-24.407,-189.161
-415.830,-23.590,-183.348,0.145,0.002,0.989,-424.413,-22.800,-181.650,-407.246,-24.380,-185.047
-415.105,-23.579,-178.401,0.194,-0.002,0.981,-424.010,-22.768,-177.097,-406.200,-24.391,-179.705
-414.134,-23.591,-173.490,0.194,-0.001,0.981,-422.791,-22.804,-172.222,-405.476,-24.377,-174.757
-413.163,-23.595,-168.585,0.194,-0.001,0.981,-421.992,-22.787,-166.838,-404.334,-24.402,-170.332
-412.192,-23.597,-163.680,0.194,0.001,0.981,-421.021,-22.792,-161.933,-403.364,-24.403,-165.427
-411.222,-23.592,-158.775,0.194,0.001,0.981,-420.051,-22.789,-157.028,-402.393,-24.396,-160.522
-410.251,-23.586,-153.870,0.243,-0.002,0.970,-419.080,-22.785,-152.123,-401.422,-24.388,-155.617
-409.035,-23.595,-149.014,0.243,-0.001,0.970,-417.619,-22.818,-147.315,-400.452,-24.372,-150.712
-407.821,-23.602,-144.163,0.243,0.000,0.970,-416.551,-22.804,-141.977,-399.090,-24.399,-146.349
-406.606,-23.600,-139.313,0.243,0.001,0.970,-415.337,-22.804,-137.127,-397.876,-24.395,-141.499
-405.392,-23.596,-134.463,0.243,0.003,0.970,-414.123,-22.803,-132.277,-396.662,-24.390,-136.648
-404.178,-23.582,-129.612,0.291,-0.001,0.957,-412.908,-22.791,-127.427,-395.447,-24.373,-131.798
-402.721,-23.589,-124.823,0.291,0.001,0.957,-411.209,-22.822,-122.698,-394.233,-24.356,-126.948
-401.266,-23.584,-120.039,0.338,-0.003,0.941,-409.876,-22.796,-117.420,-392.655,-24.371,-122.658
-399.572,-23.598,-115.328,0.338,0.000,0.941,-407.943,-22.835,-112.782,-391.200,-24.362,-117.875
-397.880,-23.600,-110.623,0.338,0.000,0.941,-406.348,-22.816,-107.577,-389.411,-24.383,-113.669
-396.187,-23.599,-105.918,0.338,0.003,0.941,-404.656,-22.818,-102.872,-387.718,-24.380,-108.964
-394.495,-23.583,-101.213,0.385,-0.001,0.923,-402.964,-22.805,-98.167,-386.026,-24.361,-104.259
-392.568,-23.587,-96.593,0.431,-0.001,0.903,-400.801,-22.833,-93.632,-384.334,-24.341,-99.554
-390.412,-23.594,-92.074,0.431,-0.001,0.903,-398.488,-22.842,-88.706,-382.336,-24.346,-95.443
-388.259,-23.598,-87.562,0.431,0.003,0.903,-396.382,-22.826,-83.686,-380.136,-24.370,-91.437
-386.106,-23.583,-83.049,0.518,-0.005,0.855,-394.229,-22.814,-79.174,-377.983,-24.352,-86.924
-383.502,-23.608,-78.752,0.475,0.004,0.880,-391.625,-22.841,-74.876,-375.379,-24.374,-82.627
-381.124,-23.587,-74.346,0.560,-0.003,0.828,-388.607,-22.844,-69.811,-373.641,-24.331,-78.881
-378.309,-23.605,-70.183,0.560,0.001,0.828,-386.230,-22.844,-65.909,-370.389,-24.365,-74.458
-375.509,-23.599,-66.041,0.560,0.002,0.828,-382.964,-22.840,-61.000,-368.053,-24.359,-71.083
-372.708,-23.589,-61.899,0.640,0.000,0.769,-380.164,-22.832,-56.858,-365.252,-24.346,-66.941
-369.493,-23.590,-58.037,0.640,0.001,0.769,-376.949,-22.839,-52.996,-362.037,-24.340,-63.079
-366.294,-23.587,-54.195,0.713,-0.001,0.701,-373.211,-22.835,-48.437,-359.377,-24.338,-59.953
-362.711,-23.591,-50.672,0.713,0.000,0.701,-369.627,-22.846,-44.914,-355.794,-24.337,-56.430
-359.145,-23.592,-47.167,0.779,-0.001,0.627,-365.455,-22.846,-40.749,-352.836,-24.338,-53.585
-355.229,-23.597,-44.018,0.779,0.000,0.627,-361.539,-22.857,-37.600,-348.919,-24.336,-50.436
-351.332,-23.597,-40.885,0.838,0.000,0.546,-356.972,-22.858,-33.871,-345.693,-24.337,-47.899
-347.122,-23.596,-38.141,0.838,0.001,0.546,-352.762,-22.864,-31.127,-341.483,-24.329,-45.155
-342.933,-23.591,-35.411,0.888,0.002,0.460,-347.847,-22.858,-27.871,-338.020,-24.323,-42.952
-338.471,-23.580,-33.100,0.929,-0.004,0.369,-343.385,-22.857,-25.560,-333.558,-24.303,-40.641
-333.802,-23.602,-31.245,0.929,0.005,0.369,-337.941,-22.879,-23.253,-329.663,-24.325,-39.237
-329.155,-23.579,-29.399,0.961,-0.001,0.275,-332.478,-22.857,-21.035,-325.832,-24.300,-37.763
-324.324,-23.582,-28.017,0.343,0.928,-0.144,-327.647,-22.871,-19.653,-321.000,-24.294,-36.381
-318.417,-7.617,-30.488,0.836,0.024,0.548,-322.816,-7.718,-15.105,-314.017,-7.515,-45.871
-315.639,-7.538,-28.669,0.609,0.009,0.793,-308.982,-7.390,-12.755,-322.295,-7.686,-44.583
-312.415,-7.488,-24.467,-0.078,-0.001,0.997,-322.411,-7.701,-9.198,-302.419,-7.276,-39.736
-312.942,-7.495,-17.761,-0.028,0.002,1.000,-323.256,-7.722,-9.848,-302.628,-7.268,-25.674
-313.085,-7.483,-12.757,-0.078,0.000,0.997,-322.805,-7.716,-13.521,-303.365,-7.251,-11.993
-313.477,-7.481,-7.766,-0.177,-0.001,0.984,-323.223,-7.718,-8.044,-303.731,-7.244,-7.489
-314.367,-7.485,-2.821,-0.128,0.001,0.992,-323.838,-7.721,-3.565,-304.896,-7.249,-2.076
-315.007,-7.480,2.144,-0.274,-0.002,0.962,-324.603,-7.728,0.417,-305.411,-7.232,3.872
-316.390,-7.490,7.008,-0.176,0.001,0.984,-326.060,-7.741,5.761,-306.720,-7.238,8.254
-317.276,-7.483,11.954,-0.321,-0.001,0.947,-326.414,-7.734,9.355,-308.139,-7.232,14.552
-318.897,-7.490,16.743,-0.273,0.001,0.962,-328.494,-7.750,15.023,-309.300,-7.229,18.463
-320.263,-7.486,21.559,-0.367,0.000,0.930,-329.498,-7.752,18.434,-311.027,-7.219,24.684
-322.108,-7.485,26.233,-0.413,0.000,0.911,-331.247,-7.747,23.642,-312.968,-7.223,28.825
-324.176,-7.488,30.792,-0.458,0.001,0.889,-333.245,-7.762,27.212,-315.107,-7.213,34.372
-326.469,-7.482,35.242,-0.585,-0.002,0.811,-335.348,-7.760,31.214,-317.591,-7.204,39.270
-329.427,-7.491,39.343,-0.625,0.000,0.781,-338.093,-7.772,34.876,-320.760,-7.211,43.810
-332.554,-7.489,43.252,-0.663,0.000,0.749,-340.462,-7.776,37.549,-324.646,-7.202,48.955
-335.873,-7.487,47.000,-0.767,0.000,0.642,-343.486,-7.776,40.909,-328.259,-7.198,53.091
-339.749,-7.485,50.247,-0.798,0.001,0.603,-347.049,-7.776,43.783,-332.449,-7.195,56.710
-343.743,-7.482,53.265,-0.878,0.000,0.478,-350.003,-7.778,45.791,-337.482,-7.185,60.740
-348.184,-7.480,55.682,-0.922,-0.001,0.388,-354.063,-7.778,47.904,-342.304,-7.182,63.460
-352.814,-7.484,57.633,-0.956,0.000,0.295,-357.355,-7.780,49.288,-348.274,-7.189,65.977
-357.616,-7.486,59.113,-0.969,-0.001,0.246,-361.304,-7.786,50.358,-353.928,-7.186,67.868
-362.468,-7.489,60.347,-0.980,0.001,0.198,-365.340,-7.800,51.029,-359.596,-7.177,69.664
-367.375,-7.482,61.337,-0.989,0.001,0.149,-369.779,-7.797,51.888,-364.972,-7.168,70.786
-372.326,-7.479,62.081,-1.000,-0.001,0.000,-374.254,-7.796,52.523,-370.398,-7.163,71.638
-377.382,-7.486,62.082,-0.999,0.001,0.050,-378.831,-7.806,52.440,-375.933,-7.167,71.724
-382.382,-7.482,62.333,-0.995,-0.001,-0.099,-382.384,-7.806,52.583,-382.379,-7.157,72.083
-387.413,-7.487,61.835,-0.999,0.001,-0.049,-387.902,-7.813,52.097,-386.924,-7.162,71.573
-392.413,-7.482,61.591,-0.981,-0.001,-0.196,-391.453,-7.813,51.888,-393.374,-7.152,71.294
-397.371,-7.489,60.598,-0.989,0.001,-0.147,-396.896,-7.820,50.860,-397.846,-7.158,70.337
-402.323,-7.486,59.862,-0.970,0.000,-0.245,-400.408,-7.821,50.301,-404.237,-7.150,69.422
-407.195,-7.487,58.631,-0.970,0.000,-0.245,-405.797,-7.816,49.235,-408.592,-7.158,68.028
-412.042,-7.486,57.407,-0.956,0.001,-0.293,-409.716,-7.819,48.196,-414.368,-7.154,66.618
-416.829,-7.483,55.940,-0.940,-0.001,-0.340,-414.442,-7.826,46.487,-419.216,-7.139,65.394
-421.536,-7.486,54.236,-0.922,0.000,-0.387,-418.680,-7.832,44.914,-424.393,-7.140,63.559
-426.153,-7.486,52.300,-0.922,0.000,-0.387,-422.834,-7.836,43.132,-429.471,-7.137,61.468
-430.763,-7.485,50.365,-0.879,-0.001,-0.477,-427.088,-7.828,41.605,-434.439,-7.142,59.125
-435.180,-7.489,47.970,-0.902,0.001,-0.432,-431.505,-7.834,39.210,-438.856,-7.145,56.730
-439.695,-7.483,45.806,-0.854,0.000,-0.520,-435.047,-7.841,37.235,-444.343,-7.126,54.377
-443.987,-7.484,43.194,-0.854,0.000,-0.520,-439.881,-7.834,34.627,-448.094,-7.135,51.760
-448.259,-7.483,40.594,-0.798,-0.001,-0.602,-443.320,-7.837,32.479,-453.197,-7.130,48.710
-452.270,-7.490,37.568,-0.827,0.001,-0.562,-447.331,-7.845,29.453,-457.208,-7.134,45.684
-456.412,-7.485,34.756,-0.767,-0.001,-0.641,-450.540,-7.854,26.973,-462.284,-7.117,42.540
-460.268,-7.488,31.534,-0.767,0.000,-0.641,-454.932,-7.849,23.674,-465.604,-7.128,39.394
-464.105,-7.490,28.328,-0.767,0.002,-0.641,-458.013,-7.854,21.038,-470.196,-7.126,35.618
-467.941,-7.481,25.122,-0.700,-0.002,-0.714,-461.850,-7.847,17.832,-474.033,-7.114,32.412
-471.457,-7.490,21.532,-0.700,0.000,-0.714,-465.366,-7.857,14.243,-477.549,-7.122,28.822
-474.956,-7.488,17.960,-0.700,0.001,-0.714,-468.169,-7.860,11.313,-481.743,-7.116,24.608
-478.455,-7.485,14.388,-0.625,-0.001,-0.781,-471.668,-7.859,7.741,-485.241,-7.112,21.036
-481.596,-7.491,10.466,-0.663,0.001,-0.748,-474.809,-7.867,3.819,-488.383,-7.115,17.114
-484.917,-7.485,6.720,-0.586,-0.001,-0.811,-477.307,-7.875,0.625,-492.527,-7.095,12.815
-487.859,-7.489,2.647,-0.586,-0.001,-0.811,-480.750,-7.871,-3.655,-494.968,-7.108,8.949
-490.787,-7.492,-1.406,-0.586,0.002,-0.811,-483.086,-7.877,-6.969,-498.488,-7.108,4.157
-493.715,-7.484,-5.459,-0.544,0.000,-0.839,-486.014,-7.872,-11.022,-501.416,-7.097,0.103
-496.440,-7.485,-9.659,-0.502,0.000,-0.865,-488.536,-7.884,-15.368,-504.343,-7.087,-3.950
-498.951,-7.486,-13.989,-0.502,0.000,-0.865,-490.773,-7.888,-19.297,-507.130,-7.084,-8.682
-501.460,-7.485,-18.314,-0.458,0.000,-0.889,-493.242,-7.880,-23.081,-509.678,-7.091,-13.548
-503.752,-7.485,-22.765,-0.458,0.000,-0.889,-495.318,-7.893,-27.657,-512.186,-7.078,-17.873
-506.042,-7.484,-27.210,-0.413,0.000,-0.911,-497.596,-7.884,-31.560,-514.487,-7.085,-22.860
-508.109,-7.483,-31.770,-0.413,0.000,-0.911,-499.441,-7.895,-36.234,-516.777,-7.071,-27.305
-510.173,-7.481,-36.323,-0.320,-0.002,-0.947,-501.521,-7.885,-40.246,-518.826,-7.076,-32.401
-511.783,-7.490,-41.084,-0.413,0.003,-0.911,-503.130,-7.897,-45.006,-520.435,-7.084,-37.161
-513.857,-7.477,-45.660,-0.320,0.000,-0.947,-504.858,-7.887,-48.702,-522.857,-7.068,-42.618
-515.466,-7.478,-50.421,-0.320,0.000,-0.947,-506.814,-7.888,-54.343,-524.119,-7.068,-46.498
-517.067,-7.476,-55.157,-0.224,-0.003,-0.975,-508.068,-7.890,-58.199,-526.067,-7.062,-52.115
-518.195,-7.489,-60.054,-0.320,0.002,-0.947,-509.195,-7.906,-63.096,-527.194,-7.073,-57.012
-519.804,-7.479,-64.814,-0.224,-0.001,-0.975,-510.546,-7.898,-66.946,-529.062,-7.060,-62.683
-520.931,-7.484,-69.711,-0.224,-0.001,-0.975,-511.931,-7.904,-72.753,-529.931,-7.064,-66.669
-522.053,-7.488,-74.584,-0.224,0.000,-0.975,-512.795,-7.911,-76.715,-531.311,-7.064,-72.452
-523.175,-7.485,-79.456,-0.224,0.001,-0.975,-513.917,-7.911,-81.588,-532.433,-7.059,-77.325
-524.296,-7.482,-84.329,-0.224,0.002,-0.975,-515.039,-7.910,-86.460,-533.554,-7.054,-82.197
-525.418,-7.474,-89.201,-0.126,-0.003,-0.992,-516.160,-7.904,-91.332,-534.676,-7.043,-87.070
-526.053,-7.487,-94.186,-0.176,0.001,-0.984,-516.795,-7.919,-96.317,-535.310,-7.055,-92.055
-526.932,-7.484,-99.114,-0.176,0.001,-0.984,-517.260,-7.931,-100.345,-536.604,-7.037,-97.883
-527.810,-7.481,-104.037,-0.176,0.001,-0.984,-518.457,-7.919,-105.705,-537.162,-7.044,-102.368
-528.688,-7.474,-108.959,-0.077,-0.003,-0.997,-519.335,-7.914,-110.627,-538.040,-7.034,-107.291
-529.073,-7.490,-113.969,-0.176,0.002,-0.984,-519.721,-7.932,-115.637,-538.426,-7.048,-112.301
-529.956,-7.478,-118.916,-0.077,-0.003,-0.997,-520.484,-7.923,-119.645,-539.427,-7.034,-118.187
-530.341,-7.491,-123.926,-0.176,0.003,-0.984,-520.988,-7.937,-125.594,-539.693,-7.044,-122.258
-531.223,-7.476,-128.873,-0.077,-0.002,-0.997,-521.751,-7.926,-129.601,-540.695,-7.027,-128.144
-531.609,-7.486,-133.883,-0.077,-0.001,-0.997,-522.256,-7.937,-135.551,-540.961,-7.035,-132.215
-531.992,-7.493,-138.868,-0.176,0.003,-0.984,-522.520,-7.947,-139.597,-541.464,-7.038,-138.139
-532.874,-7.475,-143.815,-0.077,-0.001,-0.997,-523.402,-7.933,-144.544,-542.346,-7.018,-143.086
-533.259,-7.481,-148.825,-0.077,-0.001,-0.997,-523.907,-7.940,-150.492,-542.612,-7.023,-147.157
-533.643,-7.486,-153.810,-0.077,-0.001,-0.997,-524.171,-7.948,-154.539,-543.115,-7.023,-153.082
-534.026,-7.489,-158.795,-0.077,-0.001,-0.997,-524.554,-7.954,-159.524,-543.498,-7.024,-158.067
-534.410,-7.492,-163.781,-0.077,0.000,-0.997,-524.938,-7.960,-164.509,-543.882,-7.024,-163.052
-534.793,-7.494,-168.766,-0.126,0.002,-0.992,-525.321,-7.965,-169.494,-544.265,-7.024,-168.037
-535.425,-7.484,-173.732,-0.077,0.000,-0.997,-526.203,-7.944,-174.441,-544.648,-7.023,-173.023
-535.809,-7.484,-178.723,-0.077,0.000,-0.997,-526.633,-7.947,-179.892,-544.985,-7.021,-177.555
-536.192,-7.484,-183.708,-0.077,0.000,-0.997,-526.720,-7.963,-184.436,-545.664,-7.005,-182.980
-536.575,-7.483,-188.694,-0.077,0.000,-0.997,-527.103,-7.965,-189.422,-546.047,-7.002,-187.966
-536.959,-7.482,-193.679,-0.077,0.000,-0.997,-527.487,-7.966,-194.407,-546.431,-6.998,-192.951
-537.342,-7.480,-198.664,-0.077,0.001,-0.997,-527.869,-7.967,-199.392,-546.814,-6.993,-197.936
-537.725,-7.477,-203.649,-0.027,-0.002,-1.000,-528.252,-7.967,-204.377,-547.197,-6.987,-202.921
-537.858,-7.487,-208.654,-0.077,0.001,-0.997,-528.636,-7.967,-209.362,-547.081,-7.007,-207.945
-538.242,-7.483,-213.645,-0.077,0.001,-0.997,-528.995,-7.965,-213.892,-547.488,-7.002,-213.398
-538.625,-7.480,-218.630,-0.027,-0.002,-1.000,-529.152,-7.978,-219.358,-548.097,-6.982,-217.903
-538.758,-7.489,-223.635,-0.027,-0.002,-1.000,-529.535,-7.976,-224.343,-547.981,-7.002,-222.926
-538.891,-7.499,-228.633,-0.077,0.001,-0.997,-529.395,-8.001,-228.886,-548.388,-6.996,-228.379
-539.275,-7.495,-233.624,-0.027,-0.002,-1.000,-530.028,-7.987,-233.871,-548.521,-7.003,-233.378
-539.408,-7.506,-238.629,-0.027,-0.002,-1.000,-530.185,-8.001,-239.337,-548.631,-7.011,-237.921
-539.541,-7.516,-243.627,-0.077,0.000,-0.997,-530.045,-8.026,-243.880,-549.038,-7.006,-243.374
-539.924,-7.515,-248.618,-0.027,-0.003,-1.000,-530.678,-8.014,-248.865,-549.171,-7.016,-248.372
-540.058,-7.527,-253.623,-0.027,-0.003,-1.000,-530.835,-8.030,-254.331,-549.281,-7.025,-252.915
-540.191,-7.542,-258.621,-0.076,0.000,-0.997,-530.694,-8.059,-258.874,-549.688,-7.024,-258.368
-540.574,-7.543,-263.612,-0.027,-0.003,-1.000,-531.327,-8.049,-263.858,-549.821,-7.037,-263.366
-540.707,-7.560,-268.617,-0.027,-0.004,-1.000,-531.484,-8.070,-269.324,-549.930,-7.051,-267.909
-540.840,-7.578,-273.615,-0.027,-0.004,-1.000,-531.343,-8.103,-273.867,-550.336,-7.053,-273.362
-540.972,-7.599,-278.613,-0.027,-0.004,-1.000,-531.476,-8.126,-278.865,-550.469,-7.072,-278.361
-541.105,-7.621,-283.611,-0.027,-0.005,-1.000,-531.608,-8.151,-283.863,-550.602,-7.092,-283.359
-541.238,-7.646,-288.609,-0.027,-0.005,-1.000,-531.741,-8.178,-288.861,-550.734,-7.115,-288.357
-541.370,-7.673,-293.607,-0.027,-0.006,-1.000,-531.874,-8.207,-293.859,-550.867,-7.138,-293.355
-541.503,-7.703,-298.605,0.023,-0.009,-1.000,-532.006,-8.240,-298.857,-551.000,-7.167,-298.353
-541.386,-7.749,-303.610,-0.027,-0.007,-1.000,-532.139,-8.274,-303.855,-550.633,-7.224,-303.364
-541.519,-7.785,-308.614,-0.027,-0.007,-1.000,-532.271,-8.309,-308.397,-550.766,-7.262,-308.831
-541.651,-7.822,-313.612,0.023,-0.011,-1.000,-532.154,-8.367,-313.864,-551.148,-7.278,-313.360
-541.534,-7.879,-318.617,-0.026,-0.009,-1.000,-532.287,-8.412,-318.862,-550.781,-7.347,-318.371
-541.666,-7.923,-323.621,0.023,-0.013,-1.000,-532.419,-8.453,-323.404,-550.914,-7.393,-323.837
-541.549,-7.987,-328.625,-0.026,-0.010,-1.000,-532.302,-8.524,-328.870,-550.796,-7.449,-328.380
-541.682,-8.037,-333.629,0.023,-0.014,-1.000,-532.434,-8.572,-333.412,-550.929,-7.502,-333.846
-541.564,-8.109,-338.634,0.023,-0.014,-1.000,-532.317,-8.652,-338.879,-550.811,-7.565,-338.388
-541.447,-8.181,-343.632,0.024,-0.016,-1.000,-531.949,-8.735,-343.409,-550.944,-7.626,-343.854
-541.329,-8.260,-348.630,0.024,-0.016,-1.000,-531.832,-8.817,-348.406,-550.826,-7.703,-348.853
-541.211,-8.340,-353.627,0.073,-0.021,-0.997,-531.714,-8.900,-353.404,-550.709,-7.780,-353.851
-540.844,-8.443,-358.619,0.024,-0.018,-1.000,-531.596,-8.991,-358.402,-550.091,-7.895,-358.837
-540.726,-8.532,-363.623,0.073,-0.022,-0.997,-531.501,-9.074,-362.943,-549.951,-7.991,-364.303
-540.358,-8.643,-368.615,0.073,-0.022,-0.997,-531.110,-9.197,-368.397,-549.605,-8.090,-368.833
-539.991,-8.756,-373.600,0.073,-0.024,-0.997,-530.516,-9.318,-372.902,-549.465,-8.194,-374.298
-539.623,-8.876,-378.585,0.123,-0.027,-0.992,-530.149,-9.441,-377.887,-549.097,-8.312,-379.283
-539.006,-9.014,-383.552,0.073,-0.026,-0.997,-529.781,-9.567,-382.872,-548.231,-8.461,-384.231
-538.638,-9.143,-388.542,0.123,-0.029,-0.992,-529.459,-9.686,-387.402,-547.818,-8.600,-389.682
-538.022,-9.289,-393.508,0.123,-0.031,-0.992,-528.797,-9.849,-392.828,-547.247,-8.730,-394.189
-537.406,-9.442,-398.468,0.173,-0.034,-0.984,-527.978,-10.006,-397.297,-546.833,-8.878,-399.639
-536.542,-9.613,-403.397,0.173,-0.035,-0.984,-527.362,-10.165,-402.256,-545.721,-9.060,-404.537
-535.679,-9.789,-408.318,0.173,-0.036,-0.984,-526.321,-10.344,-406.678,-545.036,-9.235,-409.959
-534.815,-9.969,-413.240,0.222,-0.040,-0.974,-525.458,-10.528,-411.599,-544.173,-9.411,-414.881
-533.706,-10.170,-418.118,0.173,-0.038,-0.984,-524.595,-10.716,-416.520,-542.817,-9.623,-419.716
-532.842,-10.358,-423.045,0.270,-0.045,-0.962,-523.822,-10.890,-420.994,-541.862,-9.826,-425.096
-531.486,-10.582,-427.880,0.270,-0.045,-0.962,-522.129,-11.151,-426.239,-540.843,-10.013,-429.521
-530.138,-10.807,-432.689,0.270,-0.046,-0.962,-520.990,-11.340,-430.124,-539.285,-10.273,-435.254
-528.789,-11.037,-437.499,0.364,-0.052,-0.930,-519.642,-11.573,-434.933,-537.936,-10.500,-440.064
-526.958,-11.299,-442.173,0.364,-0.053,-0.930,-517.811,-11.840,-439.607,-536.106,-10.757,-444.738
-525.138,-11.563,-446.822,0.364,-0.054,-0.930,-516.292,-12.060,-443.358,-533.984,-11.065,-450.286
-523.317,-11.830,-451.471,0.455,-0.059,-0.889,-514.471,-12.332,-448.007,-532.163,-11.329,-454.935
-521.031,-12.128,-455.938,0.455,-0.060,-0.889,-512.185,-12.633,-452.473,-529.877,-11.622,-459.402
-518.757,-12.427,-460.380,0.541,-0.065,-0.839,-510.300,-12.883,-456.052,-527.213,-11.970,-464.709
-516.037,-12.753,-464.595,0.582,-0.067,-0.810,-507.581,-13.213,-460.267,-524.494,-12.292,-468.924
-513.122,-13.091,-468.652,0.622,-0.070,-0.780,-504.929,-13.507,-463.366,-521.315,-12.674,-473.938
-510.008,-13.440,-472.557,0.696,-0.074,-0.714,-502.090,-13.829,-466.868,-517.926,-13.051,-478.247
-506.508,-13.811,-476.145,0.731,-0.075,-0.678,-499.080,-14.163,-470.222,-513.935,-13.460,-482.068
-502.847,-14.189,-479.539,0.764,-0.077,-0.640,-495.868,-14.484,-472.731,-509.825,-13.893,-486.348
-499.020,-14.576,-482.746,0.851,-0.080,-0.519,-492.391,-14.841,-475.596,-505.649,-14.312,-489.896
-494.718,-14.983,-485.372,0.876,-0.082,-0.476,-488.455,-15.217,-477.899,-500.980,-14.749,-492.846
-490.333,-15.391,-487.756,0.919,-0.083,-0.386,-485.253,-15.514,-479.434,-495.414,-15.267,-496.077
-485.716,-15.807,-489.696,0.985,-0.082,-0.151,-480.940,-15.902,-480.910,-490.492,-15.713,-498.482
-480.638,-16.230,-490.474,0.991,-0.082,-0.101,-476.860,-16.247,-481.486,-484.416,-16.213,-499.463
-475.675,-16.641,-490.982,0.996,-0.080,0.047,-474.198,-16.465,-481.344,-477.151,-16.817,-500.619
-470.641,-17.047,-490.742,0.955,-0.071,0.288,-469.649,-16.838,-481.043,-471.632,-17.256,-500.442
-465.722,-17.415,-489.256,0.939,-0.070,0.336,-466.186,-17.096,-479.517,-465.259,-17.734,-498.995
-461.020,-17.765,-487.575,0.830,-0.058,0.555,-463.695,-17.289,-478.720,-458.346,-18.241,-496.430
-456.745,-18.064,-484.718,0.801,-0.055,0.596,-460.028,-17.537,-475.538,-453.461,-18.592,-493.899
-452.733,-18.340,-481.737,0.738,-0.051,0.673,-457.872,-17.692,-474.046,-447.594,-18.987,-489.428
-449.024,-18.598,-478.358,0.738,-0.052,0.673,-454.392,-17.946,-471.134,-443.656,-19.250,-485.582
-445.333,-18.858,-474.995,0.592,-0.040,0.805,-451.394,-18.160,-468.342,-439.271,-19.555,-481.648
-442.315,-19.061,-470.892,0.631,-0.045,0.774,-448.377,-18.368,-464.240,-436.254,-19.754,-477.545
-439.153,-19.284,-467.016,0.551,-0.041,0.833,-446.202,-18.530,-461.831,-432.105,-20.039,-472.201
-436.384,-19.490,-462.829,0.509,-0.037,0.860,-443.358,-18.738,-457.140,-429.409,-20.242,-468.517
-433.836,-19.674,-458.524,0.465,-0.038,0.884,-441.134,-18.907,-453.697,-426.538,-20.442,-463.351
-431.506,-19.865,-454.097,0.421,-0.034,0.907,-439.036,-19.082,-449.640,-423.976,-20.648,-458.553
-429.401,-20.035,-449.558,0.328,-0.030,0.944,-437.144,-19.238,-445.484,-421.657,-20.832,-453.633
